country,country_code,nutslevel,nuts2016,regionname,type,year,party_abbreviation,party_english,party_native,partyfacts_id,partyvote,electorate,totalvote,validvote
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,70176,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,84078,420741,297492,294469.00
Spain,ES,3,ES522,Castellon / Castello,Parliament,2019,VOX,Voice,Vox,3218,54849,420741,297492,294469.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,106820,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,CUP-PR,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,EAJ-PNV,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,MES COMPROMIS,NA,NA,NA,122535,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,OTHER,NA,NA,NA,14200,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,PACMA,NA,NA,3219,15395,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,PODEMOS-IU,NA,NA,NA,191812,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,306929,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,375879,1970196,1402405,1390258.00
Spain,ES,3,ES523,Valencia / Valencia,Parliament,2019,VOX,Voice,Vox,3218,245890,1970196,1402405,1390258.00
Spain,ES,3,ES611,Almeria,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,22835,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,CUP-PR,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,EAJ-PNV,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,OTHER,NA,NA,NA,4447,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,PODEMOS-IU,NA,NA,NA,24400,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,78072,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,89295,502627,305414,302424.00
Spain,ES,3,ES611,Almeria,Parliament,2019,VOX,Voice,Vox,3218,80714,502627,305414,302424.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,55490,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,CUP-PR,NA,NA,NA,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,EAJ-PNV,NA,NA,NA,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,11316,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,OTHER,NA,NA,NA,7509,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,PACMA,NA,NA,3219,8437,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,PODEMOS-IU,NA,NA,NA,93541,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,111089,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,188271,1002295,624195,616079.00
Spain,ES,3,ES612,Cadiz,Parliament,2019,VOX,Voice,Vox,3218,131205,1002295,624195,616079.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,36229,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,CUP-PR,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,EAJ-PNV,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,OTHER,NA,NA,NA,8679,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,PODEMOS-IU,NA,NA,NA,64769,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,99999,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,146761,648341,451775,444376.00
Spain,ES,3,ES613,Cordoba,Parliament,2019,VOX,Voice,Vox,3218,82534,648341,451775,444376.00
Spain,ES,3,ES614,Granada,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,37772,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,CUP-PR,NA,NA,NA,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,EAJ-PNV,NA,NA,NA,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,8629,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,OTHER,NA,NA,NA,7209,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,PODEMOS-IU,NA,NA,NA,59331,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,105192,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,160190,755007,490902,482779.00
Spain,ES,3,ES614,Granada,Parliament,2019,VOX,Voice,Vox,3218,99928,755007,490902,482779.00
Spain,ES,3,ES615,Huelva,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,18382,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,CUP-PR,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,EAJ-PNV,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,OTHER,NA,NA,NA,2437,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,PACMA,NA,NA,3219,2535,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,PODEMOS-IU,NA,NA,NA,30389,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,49452,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,91656,399019,255329,250681.00
Spain,ES,3,ES615,Huelva,Parliament,2019,VOX,Voice,Vox,3218,52485,399019,255329,250681.00
Spain,ES,3,ES616,Jaen,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,24816,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,CUP-PR,NA,NA,NA,0,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,EAJ-PNV,NA,NA,NA,0,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,OTHER,NA,NA,NA,5225,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,PODEMOS-IU,NA,NA,NA,35962,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,82055,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,141737,526659,371043,365106.00
Spain,ES,3,ES616,Jaen,Parliament,2019,VOX,Voice,Vox,3218,71950,526659,371043,365106.00
Spain,ES,3,ES617,Malaga,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,66995,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,CUP-PR,NA,NA,NA,0,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,EAJ-PNV,NA,NA,NA,0,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,14112,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,OTHER,NA,NA,NA,6078,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,PACMA,NA,NA,3219,11089,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,PODEMOS-IU,NA,NA,NA,97801,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,163177,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,226831,1197688,766819,756721.00
Spain,ES,3,ES617,Malaga,Parliament,2019,VOX,Voice,Vox,3218,162280,1197688,766819,756721.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,83575,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,CUP-PR,NA,NA,NA,0,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,EAJ-PNV,NA,NA,NA,0,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,22388,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,OTHER,NA,NA,NA,10928,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,PACMA,NA,NA,3219,12035,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,PODEMOS-IU,NA,NA,NA,153435,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,188166,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,380385,1547744,1071247,1053518.00
Spain,ES,3,ES618,Sevilla,Parliament,2019,VOX,Voice,Vox,3218,188813,1547744,1071247,1053518.00
Spain,ES,3,ES620,Murcia,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,53201,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,CUP-PR,NA,NA,NA,0,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,EAJ-PNV,NA,NA,NA,0,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,13439,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,OTHER,NA,NA,NA,13090,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,PODEMOS-IU,NA,NA,NA,63461,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,189500,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,177154,1061841,722345,714927.00
Spain,ES,3,ES620,Murcia,Parliament,2019,VOX,Voice,Vox,3218,199829,1061841,722345,714927.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,1138,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,CUP-PR,NA,NA,NA,0,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,EAJ-PNV,NA,NA,NA,0,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,MDYC,NA,NA,NA,819,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,OTHER,NA,NA,NA,168,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,PODEMOS-IU,NA,NA,NA,1300,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,7439,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,10455,62513,33746,33395.00
Spain,ES,3,ES630,Ceuta,Parliament,2019,VOX,Voice,Vox,3218,11752,62513,33746,33395.00
Spain,ES,3,ES640,Melilla,Parliament,2019,CPM,NA,NA,NA,8955,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,917,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,CUP-PR,NA,NA,NA,0,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,EAJ-PNV,NA,NA,NA,0,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,0,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,OTHER,NA,NA,NA,151,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,PODEMOS-IU,NA,NA,NA,809,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,9136,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,5087,59497,31172,30932.00
Spain,ES,3,ES640,Melilla,Parliament,2019,VOX,Voice,Vox,3218,5692,59497,31172,30932.00
Spain,ES,3,ES211,Alava,Parliament,2019,CS,Citizens -- Party of the Citizenry,Ciudadanos - Partido de la Ciudadania,3217,2526,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,CUP-PR,NA,NA,NA,0,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,EAJ-PNV,NA,NA,NA,40262,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,ECP-GUANYEM EL CANVI,NA,NA,NA,0,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,EH BILDU,Basque Country Unite,Euskal Herria Bildu / Reunir Euskal Herria,5668,27453,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,ERC-SOBIRANISTES,NA,NA,NA,0,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,JXCAT-JUNTS,Together for Catalonia,Junts per Catalunya,7421,0,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,MAS PAIS-EQUO,NA,NA,NA,0,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,OTHER,NA,NA,NA,2102,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,PODEMOS-IU,NA,NA,NA,28186,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,PP,People's Alliance-Party / People's Party,Alianza-Partido Popular / Partido Popular,441,25506,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,PSOE,Spanish Socialist Workers Party,Partido Socialista Obrero Espanol,1338,37488,258495,172199,170855.00
Spain,ES,3,ES211,Alava,Parliament,2019,VOX,Voice,Vox,3218,6421,258495,172199,170855.00